pageName|name|testData|xpath
annualAdjustment|paymentDate_6Mon|TS2451<name>6<data>TS3549<name>10<data>TS3036_1<name>6<data>TS3036_2<name>6<data>TS3036_3<name>6<data>TS4184<name>6|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[7]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/input
annualAdjustment|paymentDate_7Mon|TS2533<name>7<data>TS3549<name>11<data>TS3036_1<name>7<data>TS3036_2<name>7<data>TS3036_3<name>7<data>TS2940<name>7|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[8]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/input
annualAdjustment|paymentDate_8Mon|TS2545<name>8<data>TS3549<name>12<data>TS3036_1<name>8<data>TS3036_2<name>8<data>TS3036_3<name>8<data>TS3380<name>8|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[9]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/input
annualAdjustment|paymentDate_9Mon|TS2556<name>9<data>TS3549<name>12<data>TS3036_1<name>9<data>TS3036_2<name>9<data>TS3036_3<name>9<data>TS3380<name>9|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[10]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/input
annualAdjustment|paymentDate_10Mon|TS2570<name>10<data>TS3036_1<name>10<data>TS3036_2<name>10<data>TS3036_3<name>10<data>TS3380<name>10|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[11]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/input
annualAdjustment|paymentDate_11Mon|TS2594<name>11<data>TS3036_1<name>11<data>TS3036_2<name>11<data>TS3036_3<name>11<data>TS3380<name>11|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[12]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/input
annualAdjustment|paymentDate_12Mon|TS2608<name>12<data>TS3036_1<name>12<data>TS3036_2<name>12<data>TS3036_3<name>12<data>TS3380<name>12|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[13]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/input
annualAdjustment|paymentDate_1Day|TS2316<name>25<data>TS3549<name>5<data>TS2869<name>1<data>TS3036<name>4<data>TS4158<name>25|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[2]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[3]/input
annualAdjustment|paymentDate_2Day|TS2331<name>24<data>TS3036<name>4<data>TS4185<name>25|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[3]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[3]/input
annualAdjustment|paymentDate_3Day|TS2375<name>23<data>TS3036<name>4<data>TS4185<name>25|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[4]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[3]/input
annualAdjustment|paymentDate_4Day|TS2399<name>25<data>TS3036<name>4<data>TS4185<name>25|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[5]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[3]/input
annualAdjustment|paymentDate_5Day|TS2413<name>25<data>TS3036<name>4<data>TS4185<name>25|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[6]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[3]/input
annualAdjustment|paymentDate_6Day|TS2509<name>25<data>TS3036<name>4<data>TS4185<name>27|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[7]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[3]/input
annualAdjustment|paymentDate_7Day|TS2534<name>25<data>TS3036<name>4|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[8]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[3]/input
annualAdjustment|paymentDate_8Day|TS2546<name>24<data>TS3036<name>4<data>TS4204<name>25|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[9]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[3]/input
annualAdjustment|paymentDate_9Day|TS2557<name>25<data>TS3036<name>4<data>TS4204<name>26|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[10]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[3]/input
annualAdjustment|paymentDate_10Day|TS2571<name>25<data>TS3036<name>4<data>TS4204<name>25|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[11]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[3]/input
annualAdjustment|paymentDate_11Day|TS2595<name>22<data>TS3036<name>4<data>TS4204<name>25|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[12]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[3]/input
annualAdjustment|paymentDate_12Day|TS2609<name>25<data>TS3036<name>4<data>TS4204<name>26|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[13]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[3]/input
annualAdjustment|annualTaxablePayment|TS4079<name>21000000<data>TS11127<name>21000000<data>TS2317<name>1956080<data>TS2620<name>1165100<data>TS10985<name>1122274<data>TS4161_1<name>1956080<data>TS4161_2<name>1165100<data>TS4161_3<name>1122274<data>TS3978_1<name>16509707<data>TS3978_2<name>15129425<data>TS3978_3<name>7326199<data>TS4005_1<name>1600000<data>TS4005_2<name>6000000<data>TS4005_3<name>600000<data>TS4005_4<name>2600000<data>TS4005_5<name>600000|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[2]/td[3]/div/input
annualAdjustment|annualTaxablePayment_2|TS2333<name>1956080<data>TS2639<name>1108555<data>TS10993<name>1122274<data>TS3397_1<name>1956080<data>TS3397_2<name>1108555<data>TS3397_3<name>1122274|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[3]/td[3]/div/input
annualAdjustment|annualTaxablePayment_3|TS2377<name>1956080<data>TS2726<name>1108555<data>TS11001<name>1122274<data>TS3397_1<name>1956080<data>TS3397_2<name>1108555<data>TS3397_3<name>1122274|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[4]/td[3]/div/input
annualAdjustment|annualTaxablePayment_4|TS2400<name>1956080<data>TS8414<name>1108555<data>TS11012<name>1122274<data>TS3397_1<name>1956080<data>TS3397_2<name>1108555<data>TS3397_3<name>1122274|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[5]/td[3]/div/input
annualAdjustment|annualTaxablePayment_5|TS2510<name>1956080<data>TS8422<name>1165100<data>TS11020<name>1122274<data>TS3397_1<name>1956080<data>TS3397_2<name>1165100<data>TS3397_3<name>1122274|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[6]/td[3]/div/input
annualAdjustment|annualTaxablePayment_6|TS2511<name>1757576<data>TS8431<name>1165100<data>TS11028<name>1008364<data>TS3397_1<name>1757576<data>TS3397_2<name>1165100<data>TS3397_3<name>1008364|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[7]/td[3]/div/input
annualAdjustment|annualTaxablePayment_7|TS2536<name>1956080<data>TS8440<name>1165100<data>TS11035<name>1122274<data>TS3395_1<name>1956080<data>TS3395_2<name>1165100<data>TS3395_3<name>1122274|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[8]/td[3]/div/input
annualAdjustment|annualTaxablePayment_8|TS2548<name>1956080<data>TS8449<name>1108555<data>TS11050<name>1008364<data>TS3399_1<name>1956080<data>TS3399_2<name>1108555<data>TS3399_3<name>1008364|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[9]/td[3]/div/input
annualAdjustment|annualTaxablePayment_9|TS2558<name>1956080<data>TS10838<name>1165100<data>TS11063<name>1122274<data>TS3399_1<name>1956080<data>TS3399_2<name>1165100<data>TS3399_3<name>1122274|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[10]/td[3]/div/input
annualAdjustment|annualTaxablePayment_10|TS2586<name>1956080<data>TS10856<name>1108555<data>TS11073<name>1008364<data>TS3399_1<name>1956080<data>TS3399_2<name>1108555<data>TS3399_3<name>1008364|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[11]/td[3]/div/input
annualAdjustment|annualTaxablePayment_11|TS2596<name>1956080<data>TS10880<name>1165100<data>TS11081<name>1122274<data>TS3399_1<name>1956080<data>TS3399_2<name>1165100<data>TS3399_3<name>1122274|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[12]/td[3]/div/input
annualAdjustment|annualTaxablePayment_12|TS2610<name>1956080<data>TS10963<name>1108555<data>TS11089<name>1008364<data>TS3399_1<name>1956080<data>TS3399_2<name>1108555<data>TS3399_3<name>1008364|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[13]/td[3]/div/input
annualAdjustment|socialInsuranceRate|TS2321<name>98331<data>TS2621<name>121085<data>TS10986<name>114249|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[2]/td[4]/div/input
annualAdjustment|socialInsuranceRate2|TS2343<name>98331<data>TS2640<name>120746<data>TS10994<name>114249|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[3]/td[4]/div/input 
annualAdjustment|socialInsuranceRate3|TS2379<name>98331<data>TS2727<name>120746<data>TS11002<name>114249|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[4]/td[4]/div/input
annualAdjustment|socialInsuranceRate4|TS2401<name>98097<data>TS8415<name>122680<data>TS11013<name>115849|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[5]/td[4]/div/input
annualAdjustment|socialInsuranceRate5|TS2416<name>98097<data>TS8423<name>122963<data>TS11021<name>115849|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[6]/td[4]/div/input
annualAdjustment|socialInsuranceRate6|TS2517<name>97105<data>TS8432<name>122963<data>TS11029<name>115279|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[7]/td[4]/div/input
annualAdjustment|socialInsuranceRate7|TS2538<name>98097<data>TS8441<name>122963<data>TS11037<name>115849|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[8]/td[4]/div/input
annualAdjustment|socialInsuranceRate8|TS2549<name>98097<data>TS8450<name>122680<data>TS11052<name>115279|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[9]/td[4]/div/input
annualAdjustment|socialInsuranceRate9|TS2559<name>98097<data>TS10839<name>122963<data>TS11065<name>115849|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[10]/td[4]/div/input
annualAdjustment|socialInsuranceRate10|TS2572<name>99195<data>TS10857<name>123778<data>TS11074<name>116377|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[11]/td[4]/div/input
annualAdjustment|socialInsuranceRate11|TS2597<name>99195<data>TS10881<name>124061<data>TS11082<name>116947|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[12]/td[4]/div/input
annualAdjustment|socialInsuranceRate12|TS2611<name>99195<data>TS10963<name>123778<data>TS11141<name>116377|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[13]/td[4]/div/input
annualAdjustment|dependentNumber|TS2323<name>10<data>TS2622<name>6<data>TS10987<name>5|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[2]/td[5]/div/input
annualAdjustment|dependentNumber2|TS10757<name>10<data>TS2641<name>6<data>TS10995<name>5|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[3]/td[5]/div/input
annualAdjustment|dependentNumber3|TS2381<name>10<data>TS2728<name>6<data>TS11003<name>5|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[4]/td[5]/div/input
annualAdjustment|dependentNumber4|TS2405<name>10<data>TS8416<name>6<data>TS11014<name>5|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[5]/td[5]/div/input
annualAdjustment|dependentNumber5|TS2433<name>10<data>TS8424<name>6<data>TS11022<name>5|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[6]/td[5]/div/input
annualAdjustment|dependentNumber6|TS2519<name>10<data>TS8433<name>6<data>TS11030<name>5|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[7]/td[5]/div/input
annualAdjustment|dependentNumber7|TS2539<name>10<data>TS8442<name>6<data>TS11038<name>5|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[8]/td[5]/div/input
annualAdjustment|dependentNumber8|TS2552<name>10<data>TS8451<name>6<data>TS11053<name>5|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[9]/td[5]/div/input
annualAdjustment|dependentNumber9|TS2560<name>10<data>TS10840<name>6<data>TS11067<name>5|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[10]/td[5]/div/input
annualAdjustment|dependentNumber10|TS2573<name>10<data>TS10858<name>6<data>TS11075<name>5|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[11]/td[5]/div/input
annualAdjustment|dependentNumber11|TS2598<name>10<data>TS10882<name>6<data>TS11083<name>5|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[12]/td[5]/div/input
annualAdjustment|dependentNumber12|TS2612<name>10<data>TS10964<name>6<data>TS11090<name>5|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[13]/td[5]/div/input
annualAdjustment|calculatedTaxAmount|TS11930<name>5000000<data>TS2324<name>345924<data>TS2623<name>94834<data>TS10988<name>91070<data>TS4162_1<name>346550<data>TS4162_2<name>95490<data>TS4162_3<name>91070<data>TS4079<name>10000|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[2]/td[6]/div/input
annualAdjustment|calculatedTaxAmount_2|TS10758<name>345924<data>TS2642<name>79330<data>TS10996<name>91070<data>TS3401_1<name>346550<data>TS3401_2<name>79900<data>TS3401_3<name>91070|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[3]/td[6]/div/input
annualAdjustment|calculatedTaxAmount_3|TS2386<name>345924<data>TS2729<name>79330<data>TS11005<name>91070<data>TS3401_1<name>346550<data>TS3401_2<name>79900<data>TS3401_3<name>91070|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[4]/td[6]/div/input
annualAdjustment|calculatedTaxAmount_4|TS2406<name>346013<data>TS8417<name>78760<data>TS11015<name>90420<data>TS3401_1<name>346340<data>TS3401_2<name>79330<data>TS3401_3<name>91070|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[5]/td[6]/div/input
annualAdjustment|calculatedTaxAmount_5|TS2435<name>346013<data>TS8425<name>94243<data>TS11023<name>90420<data>TS3401_1<name>346340<data>TS3401_2<name>95180<data>TS3401_3<name>91070|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[6]/td[6]/div/input
annualAdjustment|calculatedTaxAmount_6|TS2525<name>277428<data>TS8434<name>94243<data>TS11031<name>68000<data>TS3401_1<name>277760<data>TS3401_2<name>95180<data>TS3401_3<name>68000|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div[3]/div/div[3]/div/div/div/div/div/div/fieldset/div/table/tbody/tr/td/div/div/div/div/div[3]/table/tbody[2]/tr[7]/td[6]/div/input
