pageName|name|testData|xpath
reportReturnOfficeSetting|popUp_SAED|TS8315<name>表示<data>TS8082<name>非表示|//html/body/div[5]/div[3]/div/div/div/div[3]/div/div[3]/table/tbody[2]/tr[12]/td/div/select
reportReturnOfficeSetting|popUp_standarAssessmentDisplay_2|TS8331<name>表示<data>TS8084<name>非表示|//html/body/div[5]/div[3]/div/div/div/div[3]/div/div[3]/table/tbody[2]/tr[12]/td[2]/div/select
reportReturnOfficeSetting|popUp_increaseReasonDisplay|TS8377<name>表示<data>TS8086<name>表示|//html/body/div[5]/div[3]/div/div/div/div[3]/div/div[3]/table/tbody[2]/tr[12]/td[3]/div/select
reportReturnOfficeSetting|popUp_summaryDisplay|TS8390<name>表示<data>TS8132<name>表示|//html/body/div[5]/div[3]/div/div/div/div[3]/div/div[3]/table/tbody[2]/tr[14]/td/div/select
reportReturnOfficeSetting|popUp_decreaseCodeDisplay|TS8395<name>表示<data>TS8152<name>非表示|//html/body/div[5]/div[3]/div/div/div/div[3]/div/div[3]/table/tbody[2]/tr[16]/td/div/select
reportReturnOfficeSetting|popUp_decreaseReasonDisplay|TS8396<name>表示<data>TS8160<name>表示|//html/body/div[5]/div[3]/div/div/div/div[3]/div/div[3]/table/tbody[2]/tr[16]/td[2]/div/select
reportReturnOfficeSetting|popUp_decreaseSummaryDisplay|TS8398<name>表示<data>TS8165<name>表示|//html/body/div[5]/div[3]/div/div/div/div[3]/div/div[3]/table/tbody[2]/tr[16]/td[3]/div/select
reportReturnOfficeSetting|popUp_quantitySubTotal|TS8404<name>資産数<data>TS8177<name>行数|//html/body/div[5]/div[3]/div/div/div/div[3]/div/div[3]/table/tbody[2]/tr[17]/td[3]/select
reportReturnOfficeSetting|popUp_confirm||//html/body/div[5]/div[3]/div/div/div/div[5]/button


reportReturnOffice|reportReturnOffice||//div/div/div/div/div[3]/ul/li[3]/div/div/div/span
reportReturnOffice|firstLine|TS7445<name>福島市役所<data>TS7437<name>07201-001|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[2]/div/div/table/tbody/tr/td/table/tbody/tr/td/div/div/table/tbody/tr/td/div
reportReturnOffice|secondLine|TS7553<name>郡山市役所資産税課<data>TS7551<name>07203-002|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[2]/div/div/table/tbody/tr/td/table/tbody/tr/td/div/div/table/tbody/tr[2]/td/div
reportReturnOffice|thirdLine|TS7651<name>東京都新宿都税事務所<data>TS7650<name>13000-004|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[2]/div/div/table/tbody/tr/td/table/tbody/tr/td/div/div/table/tbody/tr[3]/td/div
reportReturnOffice|RO_presentationDate_dis||//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[5]/span
reportReturnOffice|presentationDateFlag||//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[3]/span/input
reportReturnOffice|RO_presentationDate_ear|TS7554<name>平成<data>TS7446<name>平成|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/span/select
reportReturnOffice|RO_presentationDate_year|TS7554<name>25<data>TS7446<name>25|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/span/input
reportReturnOffice|RO_presentationDate_month|TS7554<name>1<data>TS7446<name>1|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/span/input[2]
reportReturnOffice|RO_presentationDate_day|TS7554<name>10<data>TS7446<name>20|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/span/input[3]
reportReturnOffice|ownerCode|TS7655<name>33333333333333333333<data>TS7556<name>22222222222222222222<data>TS7451<name>11111111111111111111|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr[2]/td[2]/div/div/input
reportReturnOffice|businessStartDateInputDlag||//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr[3]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[3]/span/input
reportReturnOffice|businessStartDate_ear|TS7452<name>平成|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr[3]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/span/select
reportReturnOffice|businessStartDate_year|TS7452<name>10|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr[3]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/span/input
reportReturnOffice|businessStartDate_month|TS7452<name>10|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr[3]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/span/input[2]
reportReturnOffice|responderInputFlag||//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr[4]/td[2]/div/span/input
reportReturnOffice|responderPost|TS7455<name>経理部|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr[5]/td[2]/div/div/input
reportReturnOffice|responderName|TS7456<name>申告　花子|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr[6]/td[2]/div/div/input
reportReturnOffice|responderTelephone_1|TS7457<name>0120|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr[7]/td[2]/div/div/table/tbody/tr/td/table/tbody/tr/td/input
reportReturnOffice|responderTelephone_2|TS7457<name>555|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr[7]/td[2]/div/div/table/tbody/tr/td/table/tbody/tr/td[5]/input
reportReturnOffice|responderTelephone_3|TS7457<name>6666|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr[7]/td[2]/div/div/table/tbody/tr/td/table/tbody/tr/td[9]/input
reportReturnOffice|approvalContractedUsefulLife|TS7565<name>有<data>TS7458<name>無|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr[8]/td[2]/div/div/select
reportReturnOffice|increaseDprc|TS7459<name>無|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr[9]/td[2]/div/div/select
reportReturnOffice|taxFreeAsset|TS7460<name>無|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr[10]/td[2]/div/div/select
reportReturnOffice|standarAssessmentException|TS7461<name>無|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr[11]/td[2]/div/div/select
reportReturnOffice|specialDprcReductionEntry|TS7462<name>無|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr[12]/td[2]/div/div/select
reportReturnOffice|legalAccountingDprcMethod|TS7669<name>定率法<data>TS7570<name>定率法＋定額法<data>TS7527<name>定額法|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr[13]/td[2]/div/div/select
reportReturnOffice|blueReport|TS7528<name>無|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr[14]/td[2]/div/div/select
reportReturnOffice|borrowingPresence|TS7529<name>無|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr[15]/td[2]/div/div/select
reportReturnOffice|landlordName|TS7672<name>東京不動産<data>TS7573<name>郡山不動産|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr[16]/td[2]/div/div/textarea
reportReturnOffice|possessionDivisionBusinessHouse|TS7674<name>借家<data>TS7574<name>自己所有＋借家<data>TS7531<name>自己所有|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr[17]/td[2]/div/div/select
reportReturnOffice|remarks|TS7675<name>添付なし<data>TS7575<name>取得資産書類<data>TS7532<name>添付無|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr[18]/td[2]/div/div/textarea
reportReturnOffice|structures|TS7534<name>1,350,000|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr[20]/td[2]/div/div/input
reportReturnOffice|machinery|TS7536<name>562,000|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/div/div/div/div[2]/div[3]/div/div/div/div/div[3]/table/tbody[2]/tr[21]/td[2]/div/div/input


menuBar|menuBar_input||//html/body/div/div/div/div/div/div/div/table/tbody/tr/td[4]/table/tbody/tr/td[2]/div/button
menuBar|menuBar_input_ChangeReportSetting||//html/body/div[4]/ul/li[5]/div/div/div/a
menuBar|menuBar_input_ChangeReportSetting_2||//html/body/div[2]/ul/li/div/div/div/a

bottomMenu|close||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div/table[2]/tbody/tr/td[3]/table/tbody/tr/td[4]/button
bottomMenu|edit||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div/table[2]/tbody/tr/td/table/tbody/tr/td[4]/button
bottomMenu|save||//html/body/div/div/div/div[2]/div[2]/div/div/div/div/div/table[2]/tbody/tr/td[2]/table/tbody/tr/td/button
