pageName|name|testData|xpath
changeTaxReportSetting|personNum_4|TS7843<name>7777|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[11]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[13]/input
changeTaxReportSetting|personID|TS7858<name>asa99988877|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[12]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/input
changeTaxReportSetting|businessDescription|TS7860<name>償却資産申告書作成事業|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[13]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/input
changeTaxReportSetting|amountOfFunds|TS7874<name>2,500,000,000|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[14]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/input
changeTaxReportSetting|establishment_ear|TS7879<name>平成|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[15]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/span/select
changeTaxReportSetting|establishment_year|TS7879<name>10|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[15]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/span/input
changeTaxReportSetting|establishment_month|TS7879<name>10|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[15]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/span/input[2]
changeTaxReportSetting|establishment_day|TS7879<name>10|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[15]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/span/input[3]
changeTaxReportSetting|closing_month|TS7892<name>3|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[16]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/input
changeTaxReportSetting|closing_day|TS7892<name>31|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[16]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[5]/input
changeTaxReportSetting|representerNmae_1|TS7895<name>償却|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[18]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[3]/input
changeTaxReportSetting|representerNmae_2|TS7895<name>太郎|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[18]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[7]/input
changeTaxReportSetting|representerNmaeKana_1|TS7900<name>ショウキャ|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[19]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[3]/input
changeTaxReportSetting|representerNmaeKana_2|TS7900<name>タロウ|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[19]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[7]/input
changeTaxReportSetting|representerZip_1|TS7903<name>963|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[20]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/input
changeTaxReportSetting|representerZip_2|TS7903<name>8041|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[20]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[5]/input
changeTaxReportSetting|representerPrefecture|TS7916<name>福島県|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[21]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/table/tbody/tr/td/table/tbody/tr[3]/td/input
changeTaxReportSetting|representerCity|TS7916<name>郡山市|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[21]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[3]/table/tbody/tr/td/table/tbody/tr[3]/td/input
changeTaxReportSetting|representerTown|TS7916<name>富田町|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[21]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[5]/table/tbody/tr/td/table/tbody/tr[3]/td/input
changeTaxReportSetting|representerStreet|TS7916<name>大十字４－５|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[21]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[7]/table/tbody/tr/td/table/tbody/tr[3]/td/input
changeTaxReportSetting|representerBuilding|TS7916<name>償却ビル２０５号|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[21]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[9]/table/tbody/tr/td/table/tbody/tr[3]/td/input
changeTaxReportSetting|representerTelephone_1|TS7920<name>0120|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[22]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/input
changeTaxReportSetting|representerTelephone_2|TS7920<name>555|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[22]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[5]
changeTaxReportSetting|representerTelephone_3|TS7920<name>6666|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[22]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[9]/input
changeTaxReportSetting|managerName_1|TS7922<name>申告|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[23]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[3]/input
changeTaxReportSetting|managerName_2|TS7922<name>花子|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div/div/table/tbody/tr[23]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[7]/input

changeTaxReportSetting|managerNum_1|TS7962<name>4567|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div[4]/div/table/tbody/tr[2]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/input
changeTaxReportSetting|managerNum_2|TS7962<name>8888|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div[4]/div/table/tbody/tr[2]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[5]/input
changeTaxReportSetting|managerNum_3|TS7962<name>7777|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div[4]/div/table/tbody/tr[2]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[9]/input
changeTaxReportSetting|managerNum_4|TS7962<name>6666|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div[4]/div/table/tbody/tr[2]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[13]/input
changeTaxReportSetting|managerID|TS7968<name>asa54678901|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div[4]/div/table/tbody/tr[3]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/input
changeTaxReportSetting|procuratorName_1|TS7969<name>税務|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div[4]/div/table/tbody/tr[4]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[3]/input
changeTaxReportSetting|procuratorName_2|TS7969<name>新太郎|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div[4]/div/table/tbody/tr[4]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[7]/input
changeTaxReportSetting|procuratorNameKana_1|TS7988<name>ゼイム|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div[4]/div/table/tbody/tr[5]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[3]/input
changeTaxReportSetting|procuratorNameKana_2|TS7988<name>シンタロウ|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div[4]/div/table/tbody/tr[5]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[7]/input
changeTaxReportSetting|procuratorZip_1|TS8004<name>963|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div[4]/div/table/tbody/tr[6]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/input
changeTaxReportSetting|procuratorZip_2|TS8004<name>0201|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div[4]/div/table/tbody/tr[6]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[5]/input
changeTaxReportSetting|procuratorSearch||//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div[4]/div/table/tbody/tr[6]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[7]/button
changeTaxReportSetting|procuratorPrefecture|TS8005<name>福島県|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div[4]/div/table/tbody/tr[7]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/table/tbody/tr/td/table/tbody/tr[3]/td/input
changeTaxReportSetting|procuratorCity|TS8005<name>郡山市|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div[4]/div/table/tbody/tr[7]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[3]/table/tbody/tr/td/table/tbody/tr[3]/td/input
changeTaxReportSetting|procuratorTown|TS8005<name>大槻町|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div[4]/div/table/tbody/tr[7]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[5]/table/tbody/tr/td/table/tbody/tr[3]/td/input
changeTaxReportSetting|procuratorStreet|TS8005<name>1-2|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div[4]/div/table/tbody/tr[7]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[7]/table/tbody/tr/td/table/tbody/tr[3]/td/input
changeTaxReportSetting|procuratorBuilding|TS8005<name>税理士法人 申告|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div[4]/div/table/tbody/tr[7]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[9]/table/tbody/tr/td/table/tbody/tr[3]/td/input
changeTaxReportSetting|procuratorTelephone_1|TS8007<name>0120|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div[4]/div/table/tbody/tr[8]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/input
changeTaxReportSetting|procuratorTelephone_2|TS8007<name>1111|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div[4]/div/table/tbody/tr[8]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[5]/input
changeTaxReportSetting|procuratorTelephone_3|TS8007<name>2222|//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div/fieldset/div/div[4]/div/table/tbody/tr[8]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td[9]/input
changeTaxReportSetting|register||//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div[2]/div/div/div/button
changeTaxReportSetting|OK||//html/body/div[3]/div[3]/div/div/div/table[2]/tbody/tr/td/table/tbody/tr/td/button
changeTaxReportSetting|cancel||//html/body/div/div/div/div/div[2]/div/div/div/div/div/div/div[2]/div/div/div/button[2]
